lang,idx,role,agent_name,correct,prediction,gold,shape,final_step_last_layer_gold_logprob,final_step_last_layer_gold_rank,best_gold_rank,best_gold_logprob,emergence_step,latent_reasoning_score,rank_threshold,emergence_layer_strategy
te,17,refiner,Refiner,False,1150,57500,4x37x2560,-31.578125,39973.0,38.0,-7.830724716186523,,0.0,1000,final_layer
te,17,judger,Judger,False,1150,57500,1x37x2560,-11.424948692321777,64.0,64.0,-9.236498832702637,0,1.0,1000,final_layer
te,18,planner,Planner,False,4,7,4x37x2560,-6.140871524810791,14.0,12.0,-5.416459083557129,1,0.75,1000,final_layer
te,18,critic,Critic,False,4,7,4x37x2560,-28.10938262939453,13236.0,49.0,-8.61843204498291,,0.0,1000,final_layer
te,18,refiner,Refiner,False,4,7,4x37x2560,-21.352624893188477,1323.0,49.0,-9.899267196655273,2,0.5,1000,final_layer
te,18,judger,Judger,False,4,7,1x37x2560,-12.157614707946777,96.0,96.0,-10.26730728149414,0,1.0,1000,final_layer
te,19,planner,Planner,False,3,6,4x37x2560,-21.789548873901367,1825.0,42.0,-10.762651443481445,2,0.5,1000,final_layer
te,19,critic,Critic,False,3,6,4x37x2560,-29.3750057220459,38774.0,42.0,-10.60146713256836,,0.0,1000,final_layer
te,19,refiner,Refiner,False,3,6,4x37x2560,-28.344783782958984,82004.0,42.0,-11.109354019165039,,0.0,1000,final_layer
te,19,judger,Judger,False,3,6,1x37x2560,-12.618008613586426,133.0,123.0,-11.10065746307373,0,1.0,1000,final_layer
te,20,planner,Planner,True,15,15,4x37x2560,-17.339784622192383,97.0,8.0,-8.362842559814453,2,0.5,1000,final_layer
te,20,critic,Critic,True,15,15,4x37x2560,-26.375011444091797,1211.0,8.0,-10.038789749145508,,0.0,1000,final_layer
te,20,refiner,Refiner,True,15,15,4x37x2560,-26.754343032836914,52845.0,8.0,-10.20651626586914,,0.0,1000,final_layer
te,20,judger,Judger,True,15,15,1x37x2560,-0.2975307106971741,1.0,1.0,-0.0606292225420475,0,1.0,1000,final_layer
te,21,planner,Planner,False,3,14,4x37x2560,-13.738329887390137,69.0,8.0,-10.817198753356934,2,0.5,1000,final_layer
te,21,critic,Critic,False,3,14,4x37x2560,-21.562515258789062,170.0,8.0,-8.354474067687988,3,0.25,1000,final_layer
te,21,refiner,Refiner,False,3,14,4x37x2560,-32.671875,42118.0,8.0,-10.929792404174805,2,0.5,1000,final_layer
te,21,judger,Judger,False,3,14,1x37x2560,-0.19675256311893463,1.0,1.0,-0.08624006062746048,0,1.0,1000,final_layer
te,22,planner,Planner,False,3,7,4x37x2560,-13.512340545654297,78.0,49.0,-9.263607025146484,2,0.5,1000,final_layer
te,22,critic,Critic,False,3,7,4x37x2560,-33.75,68135.0,49.0,-9.881303787231445,,0.0,1000,final_layer
te,22,refiner,Refiner,False,3,7,4x37x2560,-26.330469131469727,137741.0,49.0,-9.406185150146484,,0.0,1000,final_layer
te,22,judger,Judger,False,3,7,1x37x2560,-12.573003768920898,93.0,93.0,-10.445500373840332,0,1.0,1000,final_layer
te,23,planner,Planner,True,8,8,4x37x2560,-21.43956756591797,951.0,49.0,-10.16899299621582,2,0.5,1000,final_layer
te,23,critic,Critic,True,8,8,4x37x2560,-28.5782413482666,5991.0,49.0,-8.594902038574219,,0.0,1000,final_layer
te,23,refiner,Refiner,True,8,8,4x37x2560,-26.87691879272461,24460.0,49.0,-10.742372512817383,,0.0,1000,final_layer
te,23,judger,Judger,True,8,8,1x37x2560,-13.907814979553223,151.0,141.0,-9.126338005065918,0,1.0,1000,final_layer
te,24,planner,Planner,False,26.00,26,4x37x2560,-14.402422904968262,77.0,12.0,-9.185155868530273,2,0.5,1000,final_layer
te,24,critic,Critic,False,26.00,26,4x37x2560,-21.937530517578125,98.0,12.0,-8.25609016418457,3,0.25,1000,final_layer
te,24,refiner,Refiner,False,26.00,26,4x37x2560,-22.75086212158203,551.0,12.0,-9.38815689086914,2,0.5,1000,final_layer
te,24,judger,Judger,False,26.00,26,1x37x2560,-9.606714248657227,32.0,32.0,-9.004491806030273,0,1.0,1000,final_layer
te,25,planner,Planner,True,2,2,4x37x2560,-13.862492561340332,292.0,12.0,-10.448540687561035,2,0.5,1000,final_layer
te,25,critic,Critic,True,2,2,4x37x2560,-26.500274658203125,2118.0,12.0,-10.195935249328613,,0.0,1000,final_layer
te,25,refiner,Refiner,True,2,2,4x37x2560,-28.234455108642578,18810.0,12.0,-11.137428283691406,,0.0,1000,final_layer
te,25,judger,Judger,True,2,2,1x37x2560,-9.547656059265137,36.0,36.0,-8.891170501708984,0,1.0,1000,final_layer
te,26,planner,Planner,False,42,243,4x37x2560,-7.508505344390869,3.0,3.0,-7.508505344390869,2,0.5,1000,final_layer
te,26,critic,Critic,False,42,243,4x37x2560,-26.511770248413086,57546.0,12.0,-10.434239387512207,,0.0,1000,final_layer
te,26,refiner,Refiner,False,42,243,4x37x2560,-25.01193618774414,98043.0,12.0,-12.187755584716797,,0.0,1000,final_layer
te,26,judger,Judger,False,42,243,1x37x2560,-9.793789863586426,33.0,33.0,-9.279687881469727,0,1.0,1000,final_layer
te,27,planner,Planner,False,15,16,4x37x2560,-19.011089324951172,113.0,8.0,-10.261475563049316,1,0.75,1000,final_layer
te,27,critic,Critic,False,15,16,4x37x2560,-26.319137573242188,21386.0,8.0,-10.613454818725586,,0.0,1000,final_layer
te,27,refiner,Refiner,False,15,16,4x37x2560,-27.85939598083496,50763.0,8.0,-12.243461608886719,,0.0,1000,final_layer
te,27,judger,Judger,False,15,16,1x37x2560,-0.1885385662317276,1.0,1.0,-0.10388124734163284,0,1.0,1000,final_layer
te,28,planner,Planner,False,60,25,4x37x2560,-22.62624740600586,244.0,12.0,-10.122896194458008,1,0.75,1000,final_layer
te,28,critic,Critic,False,60,25,4x37x2560,-15.375452041625977,901.0,12.0,-10.904427528381348,3,0.25,1000,final_layer
te,28,refiner,Refiner,False,60,25,4x37x2560,-27.125,3926.0,12.0,-11.166337966918945,,0.0,1000,final_layer
te,28,judger,Judger,False,60,25,1x37x2560,-9.585403442382812,36.0,36.0,-8.780672073364258,0,1.0,1000,final_layer
te,29,planner,Planner,False,5,104,4x37x2560,-18.351808547973633,191.0,8.0,-9.7144775390625,2,0.5,1000,final_layer
te,29,critic,Critic,False,5,104,4x37x2560,-28.218761444091797,4096.0,8.0,-10.466190338134766,,0.0,1000,final_layer
te,29,refiner,Refiner,False,5,104,4x37x2560,-28.65822410583496,87824.0,8.0,-10.717707633972168,,0.0,1000,final_layer
te,29,judger,Judger,False,5,104,1x37x2560,-0.3371845781803131,1.0,1.0,-0.20370157063007355,0,1.0,1000,final_layer
te,30,planner,Planner,False,2,109,4x37x2560,-14.011420249938965,132.0,8.0,-10.197885513305664,2,0.5,1000,final_layer
te,30,critic,Critic,False,2,109,4x37x2560,-26.234405517578125,30538.0,8.0,-9.81242561340332,,0.0,1000,final_layer
te,30,refiner,Refiner,False,2,109,4x37x2560,-20.22750473022461,4324.0,8.0,-11.781940460205078,,0.0,1000,final_layer
te,30,judger,Judger,False,2,109,1x37x2560,-0.8020719289779663,1.0,1.0,-0.20312993228435516,0,1.0,1000,final_layer
te,31,planner,Planner,False,4,80,4x37x2560,-19.835657119750977,3542.0,49.0,-10.600950241088867,,0.0,1000,final_layer
te,31,critic,Critic,False,4,80,4x37x2560,-28.03886604309082,8389.0,49.0,-8.832687377929688,,0.0,1000,final_layer
te,31,refiner,Refiner,False,4,80,4x37x2560,-28.360244750976562,55121.0,49.0,-10.015172958374023,,0.0,1000,final_layer
te,31,judger,Judger,False,4,80,1x37x2560,-13.73607063293457,185.0,152.0,-9.110894203186035,0,1.0,1000,final_layer
te,32,planner,Planner,False,10,35,4x37x2560,-20.4394474029541,110.0,19.0,-8.911064147949219,1,0.75,1000,final_layer
te,32,critic,Critic,False,10,35,4x37x2560,-27.640628814697266,24600.0,19.0,-10.240561485290527,,0.0,1000,final_layer
te,32,refiner,Refiner,False,10,35,4x37x2560,-23.42804527282715,25329.0,19.0,-10.049341201782227,,0.0,1000,final_layer
te,32,judger,Judger,False,10,35,1x37x2560,-11.823131561279297,56.0,56.0,-10.187790870666504,0,1.0,1000,final_layer
te,33,planner,Planner,False,30,70,4x37x2560,-11.270410537719727,22.0,11.0,-5.721199989318848,1,0.75,1000,final_layer
te,33,critic,Critic,False,30,70,4x37x2560,-28.625003814697266,40109.0,49.0,-9.291543006896973,2,0.5,1000,final_layer
te,33,refiner,Refiner,False,30,70,4x37x2560,-26.875083923339844,43385.0,49.0,-7.357847213745117,2,0.5,1000,final_layer
te,33,judger,Judger,False,30,70,1x37x2560,-12.191503524780273,136.0,136.0,-10.287553787231445,0,1.0,1000,final_layer
te,34,planner,Planner,True,23,23,4x37x2560,-20.96726417541504,111.0,12.0,-8.871188163757324,2,0.5,1000,final_layer
te,34,critic,Critic,True,23,23,4x37x2560,-10.39350700378418,325.0,12.0,-10.312570571899414,2,0.5,1000,final_layer
te,34,refiner,Refiner,True,23,23,4x37x2560,-26.2500057220459,2670.0,12.0,-10.531332015991211,,0.0,1000,final_layer
te,34,judger,Judger,True,23,23,1x37x2560,-9.924826622009277,32.0,32.0,-9.21959400177002,0,1.0,1000,final_layer
te,35,planner,Planner,False,20,9,4x37x2560,-24.39236068725586,2133.0,48.0,-8.61609172821045,,0.0,1000,final_layer
te,35,critic,Critic,False,20,9,4x37x2560,-30.750003814697266,50023.0,48.0,-8.884469985961914,,0.0,1000,final_layer
te,35,refiner,Refiner,False,20,9,4x37x2560,-26.370655059814453,43442.0,48.0,-8.960287094116211,,0.0,1000,final_layer
te,35,judger,Judger,False,20,9,1x37x2560,-12.463216781616211,105.0,105.0,-8.116732597351074,0,1.0,1000,final_layer
te,36,planner,Planner,False,6,75,4x37x2560,-12.282297134399414,108.0,49.0,-8.554098129272461,1,0.75,1000,final_layer
te,36,critic,Critic,False,6,75,4x37x2560,-13.06462287902832,23.0,23.0,-7.936117172241211,2,0.5,1000,final_layer
te,36,refiner,Refiner,False,6,75,4x37x2560,-22.649904251098633,773.0,49.0,-9.005819320678711,2,0.5,1000,final_layer
te,36,judger,Judger,False,6,75,1x37x2560,-12.20506477355957,77.0,77.0,-10.349400520324707,0,1.0,1000,final_layer
te,37,planner,Planner,False,8,2,4x37x2560,-13.766318321228027,19.0,12.0,-9.763521194458008,2,0.5,1000,final_layer
te,37,critic,Critic,False,8,2,4x37x2560,-27.5468807220459,28661.0,12.0,-10.876908302307129,,0.0,1000,final_layer
te,37,refiner,Refiner,False,8,2,4x37x2560,-26.13003158569336,40876.0,12.0,-11.51264476776123,,0.0,1000,final_layer
te,37,judger,Judger,False,8,2,1x37x2560,-9.800910949707031,31.0,31.0,-9.419872283935547,0,1.0,1000,final_layer
te,38,planner,Planner,False,27,10,4x37x2560,-14.355961799621582,47.0,8.0,-10.377903938293457,2,0.5,1000,final_layer
te,38,critic,Critic,False,27,10,4x37x2560,-23.062509536743164,627.0,8.0,-9.650299072265625,3,0.25,1000,final_layer
te,38,refiner,Refiner,False,27,10,4x37x2560,-20.033018112182617,7448.0,8.0,-9.18012809753418,,0.0,1000,final_layer
te,38,judger,Judger,False,27,10,1x37x2560,-0.3332865536212921,1.0,1.0,-0.18857568502426147,0,1.0,1000,final_layer
te,39,planner,Planner,False,1.5,18,4x37x2560,-13.444079399108887,68.0,8.0,-10.640753746032715,2,0.5,1000,final_layer
te,39,critic,Critic,False,1.5,18,4x37x2560,-21.687519073486328,129.0,8.0,-8.51463794708252,3,0.25,1000,final_layer
te,39,refiner,Refiner,False,1.5,18,4x37x2560,-20.74375343322754,1992.0,8.0,-8.913448333740234,,0.0,1000,final_layer
te,39,judger,Judger,False,1.5,18,1x37x2560,-0.41739675402641296,1.0,1.0,-0.20240958034992218,0,1.0,1000,final_layer
te,40,planner,Planner,True,8,8,4x37x2560,-23.98311424255371,1942.0,49.0,-10.556933403015137,2,0.5,1000,final_layer
te,40,critic,Critic,True,8,8,4x37x2560,-17.912742614746094,2018.0,49.0,-10.530975341796875,,0.0,1000,final_layer
te,40,refiner,Refiner,True,8,8,4x37x2560,-31.601579666137695,68091.0,49.0,-10.68974494934082,,0.0,1000,final_layer
te,40,judger,Judger,True,8,8,1x37x2560,-13.197285652160645,171.0,152.0,-9.092477798461914,0,1.0,1000,final_layer
te,41,planner,Planner,False,1000,200,4x37x2560,-13.157465934753418,201.0,12.0,-10.27082347869873,1,0.75,1000,final_layer
te,41,critic,Critic,False,1000,200,4x37x2560,-27.562501907348633,15580.0,12.0,-10.515350341796875,,0.0,1000,final_layer
te,41,refiner,Refiner,False,1000,200,4x37x2560,-26.12500762939453,7929.0,12.0,-10.415403366088867,,0.0,1000,final_layer
te,41,judger,Judger,False,1000,200,1x37x2560,-9.564661979675293,33.0,33.0,-8.937658309936523,0,1.0,1000,final_layer
te,42,planner,Planner,True,26,26,4x37x2560,-8.258697509765625,4.0,4.0,-7.69527530670166,2,0.5,1000,final_layer
te,42,critic,Critic,True,26,26,4x37x2560,-27.449264526367188,71749.0,12.0,-10.712736129760742,,0.0,1000,final_layer
te,42,refiner,Refiner,True,26,26,4x37x2560,-23.73888397216797,71847.0,12.0,-9.319580078125,,0.0,1000,final_layer
te,42,judger,Judger,True,26,26,1x37x2560,-9.955379486083984,32.0,32.0,-9.135862350463867,0,1.0,1000,final_layer
te,43,planner,Planner,False,4,48,4x37x2560,-11.021049499511719,61.0,30.0,-10.413741111755371,2,0.5,1000,final_layer
te,43,critic,Critic,False,4,48,4x37x2560,-29.64063835144043,105740.0,30.0,-10.43165397644043,,0.0,1000,final_layer
te,43,refiner,Refiner,False,4,48,4x37x2560,-29.10306739807129,137104.0,30.0,-10.414228439331055,,0.0,1000,final_layer
te,43,judger,Judger,False,4,48,1x37x2560,-12.357586860656738,79.0,79.0,-9.618410110473633,0,1.0,1000,final_layer
te,44,planner,Planner,False,3,20,4x37x2560,-14.943621635437012,182.0,12.0,-10.24333381652832,1,0.75,1000,final_layer
te,44,critic,Critic,False,3,20,4x37x2560,-23.9375,183.0,12.0,-8.773917198181152,3,0.25,1000,final_layer
te,44,refiner,Refiner,False,3,20,4x37x2560,-20.419330596923828,885.0,12.0,-9.803618431091309,3,0.25,1000,final_layer
te,44,judger,Judger,False,3,20,1x37x2560,-10.067525863647461,33.0,33.0,-9.564242362976074,0,1.0,1000,final_layer
te,45,planner,Planner,True,104,104,4x37x2560,-21.330711364746094,263.0,8.0,-8.816841125488281,2,0.5,1000,final_layer
te,45,critic,Critic,True,104,104,4x37x2560,-21.535064697265625,5144.0,8.0,-10.155462265014648,,0.0,1000,final_layer
te,45,refiner,Refiner,True,104,104,4x37x2560,-30.40627670288086,58334.0,8.0,-11.619976997375488,,0.0,1000,final_layer
te,45,judger,Judger,True,104,104,1x37x2560,-0.2731612026691437,1.0,1.0,-0.055350154638290405,0,1.0,1000,final_layer
te,46,planner,Planner,False,2,163,4x37x2560,-14.214384078979492,21.0,8.0,-8.958205223083496,2,0.5,1000,final_layer
te,46,critic,Critic,False,2,163,4x37x2560,-21.04745864868164,5157.0,8.0,-10.854182243347168,,0.0,1000,final_layer
te,46,refiner,Refiner,False,2,163,4x37x2560,-23.057355880737305,67030.0,8.0,-12.618776321411133,,0.0,1000,final_layer
te,46,judger,Judger,False,2,163,1x37x2560,-0.27544280886650085,1.0,1.0,-0.14476385712623596,0,1.0,1000,final_layer
te,47,planner,Planner,False,3,800,4x37x2560,-15.652984619140625,804.0,49.0,-9.852370262145996,3,0.25,1000,final_layer
te,47,critic,Critic,False,3,800,4x37x2560,-25.636981964111328,85593.0,49.0,-10.619087219238281,,0.0,1000,final_layer
te,47,refiner,Refiner,False,3,800,4x37x2560,-28.650426864624023,23508.0,49.0,-9.130911827087402,,0.0,1000,final_layer
te,47,judger,Judger,False,3,800,1x37x2560,-15.15388298034668,1455.0,152.0,-9.195697784423828,,0.0,1000,final_layer
te,48,planner,Planner,False,4,8,4x37x2560,-15.215108871459961,100.0,49.0,-9.572087287902832,3,0.25,1000,final_layer
te,48,critic,Critic,False,4,8,4x37x2560,-33.69140625,109433.0,49.0,-10.711277961730957,,0.0,1000,final_layer
te,48,refiner,Refiner,False,4,8,4x37x2560,-28.391979217529297,21163.0,49.0,-8.839719772338867,,0.0,1000,final_layer
te,48,judger,Judger,False,4,8,1x37x2560,-14.791426658630371,344.0,152.0,-9.133983612060547,0,1.0,1000,final_layer
te,49,planner,Planner,False,4,30,4x37x2560,-21.389244079589844,206.0,19.0,-8.975845336914062,2,0.5,1000,final_layer
te,49,critic,Critic,False,4,30,4x37x2560,-27.773456573486328,43111.0,19.0,-9.722752571105957,,0.0,1000,final_layer
te,49,refiner,Refiner,False,4,30,4x37x2560,-22.694725036621094,19182.0,19.0,-10.776236534118652,,0.0,1000,final_layer
te,49,judger,Judger,False,4,30,1x37x2560,-10.96948528289795,41.0,41.0,-10.772703170776367,0,1.0,1000,final_layer
th,0,planner,Planner,True,18,18,4x37x2560,-6.6249847412109375,53.0,8.0,-6.6249847412109375,2,0.5,1000,final_layer
th,0,critic,Critic,True,18,18,4x37x2560,-19.468929290771484,1041.0,8.0,-8.583212852478027,1,0.75,1000,final_layer
th,0,refiner,Refiner,True,18,18,4x37x2560,-10.602203369140625,1440.0,8.0,-9.822375297546387,,0.0,1000,final_layer
th,0,judger,Judger,True,18,18,1x37x2560,-1.9731417894363403,3.0,3.0,-1.9731417894363403,0,1.0,1000,final_layer
th,1,planner,Planner,True,3,3,4x37x2560,-8.634733200073242,147.0,19.0,-8.43394660949707,3,0.25,1000,final_layer
th,1,critic,Critic,True,3,3,4x37x2560,-19.43758201599121,799.0,19.0,-7.103034019470215,2,0.5,1000,final_layer
th,1,refiner,Refiner,True,3,3,4x37x2560,-10.181500434875488,1129.0,19.0,-9.995508193969727,,0.0,1000,final_layer
th,1,judger,Judger,True,3,3,1x37x2560,-11.16561222076416,473.0,19.0,-10.252029418945312,0,1.0,1000,final_layer
th,2,planner,Planner,True,70000,70000,4x37x2560,-8.573908805847168,224.0,49.0,-7.861530303955078,3,0.25,1000,final_layer
th,2,critic,Critic,True,70000,70000,4x37x2560,-15.815604209899902,741.0,49.0,-8.241555213928223,3,0.25,1000,final_layer
th,2,refiner,Refiner,True,70000,70000,4x37x2560,-11.467737197875977,453.0,49.0,-10.474979400634766,3,0.25,1000,final_layer
th,2,judger,Judger,True,70000,70000,1x37x2560,-11.592247009277344,866.0,49.0,-9.010652542114258,0,1.0,1000,final_layer
th,3,planner,Planner,True,540,540,4x37x2560,-6.535964012145996,32.0,32.0,-6.535964012145996,2,0.5,1000,final_layer
th,3,critic,Critic,True,540,540,4x37x2560,-15.375286102294922,102.0,38.0,-8.069009780883789,3,0.25,1000,final_layer
th,3,refiner,Refiner,True,540,540,4x37x2560,-16.813274383544922,568.0,38.0,-9.368997573852539,3,0.25,1000,final_layer
th,3,judger,Judger,True,540,540,1x37x2560,-11.060437202453613,532.0,38.0,-9.661792755126953,0,1.0,1000,final_layer
th,4,planner,Planner,True,20,20,4x37x2560,-10.609352111816406,165.0,12.0,-9.403509140014648,1,0.75,1000,final_layer
th,4,critic,Critic,True,20,20,4x37x2560,-7.992319107055664,178.0,12.0,-7.992319107055664,3,0.25,1000,final_layer
th,4,refiner,Refiner,True,20,20,4x37x2560,-7.976799011230469,175.0,12.0,-7.976799011230469,2,0.5,1000,final_layer
th,4,judger,Judger,True,20,20,1x37x2560,-11.05836009979248,470.0,12.0,-11.05836009979248,0,1.0,1000,final_layer
th,5,planner,Planner,False,50,64,4x37x2560,-8.425333976745605,221.0,42.0,-8.425333976745605,2,0.5,1000,final_layer
th,5,critic,Critic,False,50,64,4x37x2560,-16.376399993896484,873.0,42.0,-9.143965721130371,3,0.25,1000,final_layer
th,5,refiner,Refiner,False,50,64,4x37x2560,-10.276472091674805,902.0,42.0,-10.276472091674805,3,0.25,1000,final_layer
th,5,judger,Judger,False,50,64,1x37x2560,-10.727899551391602,499.0,42.0,-9.547187805175781,0,1.0,1000,final_layer
th,6,planner,Planner,True,260,260,4x37x2560,-7.955239772796631,77.0,12.0,-7.955239772796631,2,0.5,1000,final_layer
th,6,critic,Critic,True,260,260,4x37x2560,-14.441479682922363,291.0,12.0,-7.837398529052734,1,0.75,1000,final_layer
th,6,refiner,Refiner,True,260,260,4x37x2560,-26.062501907348633,8170.0,12.0,-10.902559280395508,,0.0,1000,final_layer
th,6,judger,Judger,True,260,260,1x37x2560,-10.624277114868164,388.0,12.0,-10.624277114868164,0,1.0,1000,final_layer
th,7,planner,Planner,True,160,160,4x37x2560,-6.426182746887207,49.0,8.0,-6.426182746887207,2,0.5,1000,final_layer
th,7,critic,Critic,True,160,160,4x37x2560,-14.002184867858887,163.0,8.0,-8.252534866333008,1,0.75,1000,final_layer
th,7,refiner,Refiner,True,160,160,4x37x2560,-7.356184482574463,122.0,8.0,-7.356184482574463,3,0.25,1000,final_layer
th,7,judger,Judger,True,160,160,1x37x2560,-0.8892518877983093,1.0,1.0,-0.8892518877983093,0,1.0,1000,final_layer
th,8,planner,Planner,False,120,45,4x37x2560,-7.078292369842529,71.0,30.0,-7.078292369842529,2,0.5,1000,final_layer
th,8,critic,Critic,False,120,45,4x37x2560,-13.941678047180176,222.0,30.0,-9.259166717529297,3,0.25,1000,final_layer
th,8,refiner,Refiner,False,120,45,4x37x2560,-7.90010929107666,190.0,30.0,-7.90010929107666,3,0.25,1000,final_layer
th,8,judger,Judger,False,120,45,1x37x2560,-11.271016120910645,632.0,30.0,-7.943912029266357,0,1.0,1000,final_layer
th,9,planner,Planner,True,460,460,4x37x2560,-6.52547550201416,32.0,30.0,-6.52547550201416,3,0.25,1000,final_layer
th,9,critic,Critic,True,460,460,4x37x2560,-16.62534523010254,280.0,30.0,-9.439919471740723,2,0.5,1000,final_layer
th,9,refiner,Refiner,True,460,460,4x37x2560,-8.195088386535645,247.0,30.0,-8.195088386535645,3,0.25,1000,final_layer
th,9,judger,Judger,True,460,460,1x37x2560,-10.764046669006348,519.0,30.0,-7.869917869567871,0,1.0,1000,final_layer
th,10,planner,Planner,True,366,366,4x37x2560,-7.512546539306641,89.0,19.0,-7.512546539306641,2,0.5,1000,final_layer
th,10,critic,Critic,True,366,366,4x37x2560,-12.388985633850098,182.0,19.0,-7.611692428588867,2,0.5,1000,final_layer
th,10,refiner,Refiner,True,366,366,4x37x2560,-8.965079307556152,511.0,19.0,-8.965079307556152,3,0.25,1000,final_layer
th,10,judger,Judger,True,366,366,1x37x2560,-10.893430709838867,564.0,19.0,-10.180526733398438,0,1.0,1000,final_layer
th,11,planner,Planner,True,694,694,4x37x2560,-8.247703552246094,220.0,42.0,-8.247703552246094,2,0.5,1000,final_layer
th,11,critic,Critic,True,694,694,4x37x2560,-13.201430320739746,387.0,42.0,-9.149581909179688,3,0.25,1000,final_layer
th,11,refiner,Refiner,True,694,694,4x37x2560,-15.757233619689941,1592.0,42.0,-10.712128639221191,,0.0,1000,final_layer
th,11,judger,Judger,True,694,694,1x37x2560,-11.969278335571289,998.0,42.0,-9.50779914855957,0,1.0,1000,final_layer
th,12,planner,Planner,False,12,13,4x37x2560,-6.534814834594727,62.0,8.0,-6.534814834594727,2,0.5,1000,final_layer
th,12,critic,Critic,False,12,13,4x37x2560,-13.131668090820312,228.0,8.0,-8.4150390625,3,0.25,1000,final_layer
th,12,refiner,Refiner,False,12,13,4x37x2560,-8.200163841247559,186.0,8.0,-8.200163841247559,3,0.25,1000,final_layer
th,12,judger,Judger,False,12,13,1x37x2560,-1.5484399795532227,2.0,2.0,-1.5484399795532227,0,1.0,1000,final_layer
th,13,planner,Planner,False,8,18,4x37x2560,-7.539805889129639,75.0,8.0,-7.539805889129639,3,0.25,1000,final_layer
th,13,critic,Critic,False,8,18,4x37x2560,-25.000019073486328,566.0,8.0,-8.138531684875488,2,0.5,1000,final_layer
th,13,refiner,Refiner,False,8,18,4x37x2560,-7.7045745849609375,177.0,8.0,-7.7045745849609375,3,0.25,1000,final_layer
th,13,judger,Judger,False,8,18,1x37x2560,-1.5540813207626343,1.0,1.0,-1.5540813207626343,0,1.0,1000,final_layer
th,14,planner,Planner,True,60,60,4x37x2560,-8.418683052062988,196.0,42.0,-8.418683052062988,3,0.25,1000,final_layer
th,14,critic,Critic,True,60,60,4x37x2560,-25.843765258789062,5788.0,42.0,-8.967913627624512,2,0.5,1000,final_layer
th,14,refiner,Refiner,True,60,60,4x37x2560,-11.51608943939209,4080.0,42.0,-10.440410614013672,,0.0,1000,final_layer
th,14,judger,Judger,True,60,60,1x37x2560,-10.82210636138916,432.0,42.0,-9.588113784790039,0,1.0,1000,final_layer
th,15,planner,Planner,False,8096,125,4x37x2560,-7.229863166809082,77.0,8.0,-7.229863166809082,3,0.25,1000,final_layer
th,15,critic,Critic,False,8096,125,4x37x2560,-15.188880920410156,331.0,8.0,-8.093402862548828,2,0.5,1000,final_layer
th,15,refiner,Refiner,False,8096,125,4x37x2560,-8.135137557983398,187.0,8.0,-8.135137557983398,3,0.25,1000,final_layer
th,15,judger,Judger,False,8096,125,1x37x2560,-1.150994062423706,1.0,1.0,-1.150994062423706,0,1.0,1000,final_layer
th,16,planner,Planner,False,75,230,4x37x2560,-7.677928924560547,115.0,12.0,-7.677928924560547,2,0.5,1000,final_layer
th,16,critic,Critic,False,75,230,4x37x2560,-14.190895080566406,221.0,12.0,-8.198925018310547,1,0.75,1000,final_layer
th,16,refiner,Refiner,False,75,230,4x37x2560,-8.349852561950684,274.0,12.0,-8.349852561950684,3,0.25,1000,final_layer
th,16,judger,Judger,False,75,230,1x37x2560,-10.2413969039917,297.0,12.0,-10.2413969039917,0,1.0,1000,final_layer
th,17,planner,Planner,False,your_final_answer,57500,4x37x2560,-5.480377674102783,24.0,24.0,-5.480377674102783,2,0.5,1000,final_layer
th,17,critic,Critic,False,your_final_answer,57500,4x37x2560,-13.81405258178711,107.0,38.0,-7.717703819274902,3,0.25,1000,final_layer
th,17,refiner,Refiner,False,your_final_answer,57500,4x37x2560,-7.020770072937012,84.0,38.0,-7.020770072937012,2,0.5,1000,final_layer
th,17,judger,Judger,False,your_final_answer,57500,1x37x2560,-12.056679725646973,839.0,38.0,-9.615093231201172,0,1.0,1000,final_layer
th,18,planner,Planner,True,7,7,4x37x2560,-8.110952377319336,113.0,49.0,-7.830911159515381,3,0.25,1000,final_layer
th,18,critic,Critic,True,7,7,4x37x2560,-21.18943214416504,130.0,24.0,-8.309247970581055,2,0.5,1000,final_layer
th,18,refiner,Refiner,True,7,7,4x37x2560,-8.688493728637695,307.0,49.0,-8.688493728637695,3,0.25,1000,final_layer
th,18,judger,Judger,True,7,7,1x37x2560,-10.822264671325684,392.0,49.0,-8.90266227722168,0,1.0,1000,final_layer
th,19,planner,Planner,True,6,6,4x37x2560,-8.411827087402344,240.0,42.0,-8.411827087402344,3,0.25,1000,final_layer
th,19,critic,Critic,True,6,6,4x37x2560,-22.46883773803711,1967.0,42.0,-8.44643497467041,,0.0,1000,final_layer
th,19,refiner,Refiner,True,6,6,4x37x2560,-9.98160171508789,972.0,42.0,-9.98160171508789,3,0.25,1000,final_layer
th,19,judger,Judger,True,6,6,1x37x2560,-11.067009925842285,487.0,42.0,-9.560489654541016,0,1.0,1000,final_layer
th,20,planner,Planner,False,5,15,4x37x2560,-7.601361274719238,63.0,8.0,-7.601361274719238,2,0.5,1000,final_layer
th,20,critic,Critic,False,5,15,4x37x2560,-13.443552017211914,306.0,8.0,-8.18818473815918,3,0.25,1000,final_layer
th,20,refiner,Refiner,False,5,15,4x37x2560,-7.1985039710998535,100.0,8.0,-7.1985039710998535,3,0.25,1000,final_layer
th,20,judger,Judger,False,5,15,1x37x2560,-1.4815126657485962,1.0,1.0,-1.4815126657485962,0,1.0,1000,final_layer
