run,strength,status,lang,idx,correct_float,prediction,gold
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,24,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,25,1.0,2,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,26,1.0,243,243
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,27,1.0,16,16
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,28,1.0,25,25
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,29,1.0,104,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,30,1.0,109,109
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,31,1.0,80,80
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,32,1.0,35,35
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,33,1.0,70,70
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,34,1.0,23,23
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,35,0.0,5,9
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,36,1.0,75,75
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,37,0.0,9.75,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,38,1.0,10,10
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,39,0.0,5,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,40,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,41,0.0,1200,200
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,42,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,43,1.0,48,48
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,44,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,45,0.0,20,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,46,0.0,-56,163
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,47,0.0,600,800
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,48,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,th,49,1.0,30,30
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,0,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,1,1.0,3,3
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,2,1.0,70000,70000
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,3,1.0,540,540
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,4,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,5,0.0,78,64
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,6,1.0,260,260
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,7,0.0,120,160
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,8,1.0,45,45
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,9,1.0,460,460
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,10,0.0,282,366
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,11,1.0,694,694
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,12,0.0,12,13
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,13,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,14,1.0,60,60
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,15,1.0,125,125
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,16,1.0,230,230
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,17,1.0,57500,57500
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,18,0.0,1.75,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,19,1.0,6,6
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,20,0.0,24,15
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,21,1.0,14,14
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,22,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,23,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,24,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,25,1.0,2,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,26,1.0,243,243
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,27,0.0,16.00,16
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,28,1.0,25,25
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,29,1.0,104,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,30,1.0,109,109
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,31,1.0,80,80
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,32,1.0,35,35
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,33,1.0,70,70
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,34,1.0,23,23
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,35,1.0,9,9
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,36,1.0,75,75
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,37,0.0,0,2
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,38,1.0,10,10
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,39,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,40,0.0,12,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,41,1.0,200,200
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,42,0.0,3,26
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,43,0.0,240,48
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,44,0.0,20.00,20
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,45,1.0,104,104
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,46,1.0,163,163
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,47,0.0,600,800
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,48,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.025,0.025,final,zh,49,1.0,30,30
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,0,0.0,5,18
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,1,1.0,3,3
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,2,0.0,12,70000
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,3,0.0,180,540
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,4,0.0,25,20
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,5,0.0,8,64
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,6,0.0,4,260
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,7,0.0,120,160
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,8,0.0,2,45
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,9,1.0,460,460
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,10,1.0,366,366
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,11,0.0,6,694
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,12,0.0,7.5,13
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,13,0.0,3,18
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,14,0.0,5,60
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,15,1.0,125,125
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,16,0.0,80,230
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,17,0.0,500,57500
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,18,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,19,1.0,6,6
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,20,0.0,4,15
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,21,0.0,2,14
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,22,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,23,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,24,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,25,0.0,8.50,2
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,26,1.0,243,243
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,27,1.0,16,16
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,28,0.0,15,25
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,29,0.0,100,104
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,30,1.0,109,109
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,31,1.0,80,80
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,32,1.0,35,35
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,33,0.0,40,70
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,34,1.0,23,23
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,35,1.0,9,9
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,36,1.0,75,75
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,37,0.0,0,2
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,38,0.0,3,10
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,39,0.0,3,18
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,40,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,41,0.0,400,200
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,42,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,43,0.0,4,48
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,44,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,45,1.0,104,104
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,46,0.0,220,163
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,47,0.0,4,800
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,48,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,bn,49,1.0,30,30
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,0,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,1,1.0,3,3
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,2,1.0,70000,70000
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,3,1.0,540,540
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,4,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,5,0.0,50,64
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,6,1.0,260,260
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,7,1.0,160,160
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,8,0.0,5,45
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,9,0.0,11,460
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,10,1.0,366,366
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,11,1.0,694,694
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,12,0.0,12,13
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,13,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,14,1.0,60,60
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,15,1.0,125,125
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,16,1.0,230,230
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,17,1.0,57500,57500
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,18,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,19,1.0,6,6
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,20,1.0,15,15
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,21,1.0,14,14
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,22,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,23,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,24,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,25,1.0,2,2
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,26,1.0,243,243
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,27,1.0,16,16
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,28,1.0,25,25
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,29,1.0,104,104
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,30,1.0,109,109
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,31,1.0,80,80
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,32,1.0,35,35
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,33,1.0,70,70
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,34,1.0,23,23
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,35,1.0,9,9
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,36,1.0,75,75
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,37,0.0,0,2
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,38,1.0,10,10
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,39,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,40,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,41,1.0,200,200
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,42,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,43,1.0,48,48
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,44,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,45,1.0,104,104
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,46,1.0,163,163
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,47,1.0,800,800
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,48,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,de,49,1.0,30,30
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,0,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,1,1.0,3,3
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,2,1.0,70000,70000
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,3,1.0,540,540
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,4,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,5,1.0,64,64
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,6,1.0,260,260
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,7,1.0,160,160
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,8,1.0,45,45
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,9,1.0,460,460
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,10,1.0,366,366
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,11,1.0,694,694
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,12,0.0,12,13
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,13,0.0,36,18
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,14,1.0,60,60
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,15,1.0,125,125
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,16,1.0,230,230
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,17,1.0,57500,57500
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,18,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,19,1.0,6,6
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,20,1.0,15,15
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,21,1.0,14,14
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,22,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,23,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,24,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,25,1.0,2,2
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,26,1.0,243,243
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,27,1.0,16,16
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,28,1.0,25,25
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,29,1.0,104,104
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,30,1.0,109,109
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,31,1.0,80,80
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,32,1.0,35,35
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,33,1.0,70,70
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,34,1.0,23,23
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,35,1.0,9,9
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,36,0.0,75.00,75
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,37,0.0,0,2
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,38,1.0,10,10
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,39,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,40,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,41,1.0,200,200
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,42,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,43,1.0,48,48
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,44,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,45,1.0,104,104
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,46,1.0,163,163
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,47,1.0,800,800
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,48,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,en,49,1.0,30,30
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,0,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,1,1.0,3,3
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,2,1.0,70000,70000
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,3,1.0,540,540
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,4,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,5,1.0,64,64
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,6,1.0,260,260
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,7,0.0,120,160
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,8,1.0,45,45
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,9,1.0,460,460
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,10,1.0,366,366
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,11,1.0,694,694
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,12,0.0,12,13
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,13,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,14,1.0,60,60
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,15,1.0,125,125
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,16,1.0,230,230
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,17,1.0,57500,57500
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,18,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,19,1.0,6,6
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,20,1.0,15,15
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,21,1.0,14,14
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,22,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,23,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,24,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,25,1.0,2,2
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,26,1.0,243,243
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,27,1.0,16,16
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,28,1.0,25,25
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,29,1.0,104,104
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,30,1.0,109,109
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,31,1.0,80,80
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,32,1.0,35,35
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,33,1.0,70,70
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,34,1.0,23,23
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,35,1.0,9,9
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,36,1.0,75,75
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,37,0.0,11,2
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,38,1.0,10,10
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,39,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,40,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,41,0.0,6,200
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,42,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,43,1.0,48,48
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,44,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,45,1.0,104,104
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,46,1.0,163,163
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,47,1.0,800,800
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,48,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,es,49,1.0,30,30
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,0,1.0,18,18
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,1,1.0,3,3
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,2,0.0,130000,70000
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,3,1.0,540,540
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,4,1.0,20,20
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,5,0.0,68,64
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,6,0.0,180,260
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,7,0.0,220,160
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,8,0.0,120,45
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,9,1.0,460,460
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,10,0.0,252,366
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,11,0.0,434,694
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,12,0.0,6,13
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,13,0.0,30,18
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,14,0.0,55,60
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,15,1.0,125,125
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,16,1.0,230,230
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,17,0.0,29500,57500
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,18,1.0,7,7
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,19,1.0,6,6
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,20,0.0,17,15
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,21,0.0,7,14
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,22,0.0,10,7
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,23,1.0,8,8
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,24,1.0,26,26
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,25,0.0,3,2
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,26,0.0,3,243
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,27,1.0,16,16
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,28,1.0,25,25
mgsm_first50_latent_mas_lr_disentangle_s0.05,0.05,final,fr,29,0.0,your_final_answer,104
